"Region","Year","Catch_SAU_tonnes","Catch_WAT_tonnes","Catch_STO_tonnes","Land_SAU_tonnes","Land_WAT_tonnes","Land_STO_tonnes","Stckbio_lwr_STO_MTkm2","Stckbio_STO_MTkm2","Stckbio_upr_STO_MTkm2","Stckbio_lwr_SUR_MTkm2","Stckbio_SUR_MTkm2","Stckbio_upr_SUR_MTkm2","Tbio_lwr_SUR_MTkm2","Tbio_SUR_MTkm2","Tbio_upr_SUR_MTkm2","ER_SAU_SUR","ER_WAT_SUR","ER_STO","pcdem_SAU","pcdem_WAT","pcdem_SUR"
"North Sea",2004,2245090.38645102,3220440.8958,1758028.76586451,2052746.26582779,2434378.10092,1663265.84208653,12.1038309416038,13.614037476196,15.3125033229413,5.03443246912461,5.58277584427108,6.19084401638543,10.5121645968673,11.5040981383124,12.5896310656479,0.271313367631342,0.389181954530746,0.179717978923567,51.4744831184905,50.9559286912855,62.6437118829087
"North Sea",2005,2009960.58871179,2817724.12138,1719967.53256005,1837210.25011144,2132561.47481,1634570.27131655,11.4372117491329,12.847413614423,14.4540303335739,4.88393398300241,5.42382687285898,6.02340204620509,9.87065395753814,10.8024991788947,11.8223158275043,0.258674274432996,0.362630365363265,0.182062554365525,42.7813183235975,54.6940143632305,62.6901128398703
"North Sea",2006,1938572.20492371,3124481.12843,1545255.45941375,1768647.83274963,2466286.33839,1436090.4542625,11.2844293584101,12.7124425619505,14.2961656131996,5.1369757225477,5.73978376257975,6.41332944140038,10.0423028476141,11.0343108629894,12.1243123284232,0.244245576133154,0.393661216947338,0.182611197854475,51.7661740454432,53.4719311681181,70.3215450320588
"North Sea",2007,1547945.10059998,2946251.25624,1406492.06095475,1417780.08731939,2378371.42751,1275066.77062463,10.4400765496826,11.7761479428454,13.2788689408024,5.93880322192396,6.60436779149534,7.34452250654139,11.1798000486715,12.2463949523838,13.414747014871,0.175726489057999,0.334465601487483,0.179685726780209,50.2234113082573,44.8233111731014,72.9948412139326
"North Sea",2008,1499781.18264016,2743283.44803,1447480.58424528,1370796.14456148,2129926.99166,1335225.26659761,10.9190689191039,12.4037376292019,14.073122142473,5.60973895211759,6.23310632971514,6.925743755486,10.4378615793074,11.4690774599567,12.6021730392802,0.181798105901217,0.332530998904839,0.177097587534201,61.9204081146842,53.8437093931672,78.2720636217965
"North Sea",2009,1668019.74612855,2909851.31201,1519046.50684878,1529786.41903301,2296967.35033,1419131.50605765,11.6206518271882,13.3871188112166,15.3430305301404,6.30049876434517,7.01612226108394,7.81302773378036,10.7667104395842,11.8197808747813,12.9758500251115,0.196192184085117,0.342256190666336,0.163799459529322,58.4154590734379,45.6666672723053,62.4301242897243
"North Sea",2010,1695036.73965272,3010650.93651,1595350.99610605,1551414.80569942,2371984.3382,1512312.89769283,12.3403483830986,14.4687794472402,16.8146756229073,6.62344521317409,7.33287794788519,8.11829754273953,11.6747493070393,12.7746908317666,13.9782638200911,0.184466988294552,0.327642285309968,0.156142480887784,61.005334135636,51.4759983380873,67.1655587457049
"North Sea",2011,1628439.15759176,2778206.49196,1389892.15476843,1494193.69492737,2146957.42241,1313960.99168333,12.3172889434422,14.2121820774928,16.440997061673,8.82658956628629,9.82193314997753,10.92951814267,13.4323328519051,14.83272517028,16.3791158544627,0.152630218761813,0.260395522090269,0.144834050757383,54.668737054627,52.0893513984348,60.3855891673683
"North Sea",2012,1368462.27532743,2321323.96482,1225148.94730188,1227018.5747872,1888728.37372,1134303.23982632,11.5665229632312,13.0925062542685,14.8492014675079,7.04944797851932,7.90158382315052,8.8567256761838,12.2141430673731,13.5150334483363,14.9544776168185,0.140768552371015,0.238785840138466,0.135870775861324,42.5564519026316,41.3145536584421,64.2209985570188
"North Sea",2013,1774291.46384461,2313160.56896,1438865.62600865,1627649.4452045,1846790.47586,1366916.736789,11.2180713483217,12.7872107640005,14.5200594139791,7.02465266173311,7.98748427819843,9.08228608113508,11.3051060488467,12.6128304885616,14.071826681309,0.195570048663934,0.254966522838787,0.168069854668955,48.9795678532105,52.9919293276746,63.0014592049002
"North Sea",2014,1891005.63063949,2581354.07192,1476666.44233763,1745912.8671643,2072796.59281,1391177.50213549,11.6218813439454,13.114984820119,14.8031517690151,9.94113881991788,11.4802856895324,13.2577325295182,15.6611674337357,17.6288634601193,19.8437842013033,0.149127743903748,0.203569731747442,0.155996447174253,41.0769012386603,55.4808916659967,59.5012285483355
"North Sea",2015,1982779.54491684,2968775.43458,1581157.63439478,1850400.81861272,2435948.47072,1495306.77089004,11.67269501531,13.6145369617764,15.8049716090988,9.97695419055964,11.1581375600063,12.4791626211767,15.3077484450012,16.9138663775084,18.6885012426257,0.162975181866025,0.24401942092375,0.156186413347593,43.2428367770521,57.0315072344358,64.1496173035436
