"Region","Year","Catch_SAU_tonnes","Catch_WAT_tonnes","Catch_STO_tonnes","Land_SAU_tonnes","Land_WAT_tonnes","Land_STO_tonnes","Stckbio_lwr_STO_MTkm2","Stckbio_STO_MTkm2","Stckbio_upr_STO_MTkm2","Stckbio_lwr_SUR_MTkm2","Stckbio_SUR_MTkm2","Stckbio_upr_SUR_MTkm2","Tbio_lwr_SUR_MTkm2","Tbio_SUR_MTkm2","Tbio_upr_SUR_MTkm2","ER_SAU_SUR","ER_WAT_SUR","ER_STO","pcdem_SAU","pcdem_WAT","pcdem_SUR"
"Adriatic Sea",1994,219000.060211199,118972.48704,NA,203237.768891063,91018.78258,NA,NA,NA,NA,NA,NA,NA,1.49341144130251,1.96373472194846,2.58217792601259,0.828545485185932,0.450109999528179,NA,49.2432268322995,53.2167218700852,72.1815416027669
"Adriatic Sea",1995,229600.668370382,111913.19677,NA,213428.828830536,87080.26226,NA,NA,NA,NA,NA,NA,NA,1.70339915794434,2.23123941148381,2.92264398989525,0.764507790969993,0.372640512984063,NA,43.227571593056,48.7366320096228,61.2179819382885
"Adriatic Sea",1996,239714.208931892,110573.20469,NA,224703.902720276,86576.09421,NA,NA,NA,NA,NA,NA,NA,1.6625913057117,2.13491654433786,2.74142456755866,0.834195446163864,0.384790139187578,NA,37.3193983127576,45.0642394327804,59.0356316660086
"Adriatic Sea",1997,222180.302628198,108372.6276,NA,207590.895183969,84491.47065,NA,NA,NA,NA,NA,NA,NA,1.35986184818159,1.74892391707036,2.24929824437012,0.943820871843675,0.460366408072579,NA,38.6880762649974,38.6608651629667,64.6988731448398
"Adriatic Sea",1998,217574.700199662,103403.71915,NA,202562.37700175,81036.53744,NA,NA,NA,NA,NA,NA,NA,1.42706204992212,1.84239371170271,2.37860336143543,0.877366183356291,0.4169736937807,NA,46.0020425988054,36.2258882542331,71.6372664183018
"Adriatic Sea",1999,197855.857794021,90287.5393,NA,185882.603549829,71331.49512,NA,NA,NA,NA,NA,NA,NA,2.39838053347209,3.28726562673591,4.50558831257509,0.447166287693198,0.204055337172609,NA,44.5475090567093,36.0789701464375,81.0976652111977
"Adriatic Sea",2000,173962.275086887,94355.53007,NA,162481.116327564,74839.12087,NA,NA,NA,NA,NA,NA,NA,1.4285505089239,1.84315285208266,2.37808352936677,0.701210912704,0.380330317742791,NA,45.7925464870998,34.6779289732414,71.6915949087518
"Adriatic Sea",2001,166481.449887883,87530.51994,NA,155757.729991615,69769.28476,NA,NA,NA,NA,NA,NA,NA,1.45627875187977,1.8781768317959,2.42230287775709,0.658543262057966,0.346240582177395,NA,45.2424271680215,32.9116684440433,54.7711505531043
"Adriatic Sea",2002,162626.78144573,86096.61302,NA,153104.319501928,68295.34117,NA,NA,NA,NA,NA,NA,NA,2.34411597765957,3.08246929138159,4.05339028566205,0.391965865854952,0.207511537580449,NA,43.4442362083072,34.7749211029301,66.9239470083967
"Adriatic Sea",2003,170971.975982147,73485.64101,NA,160574.514222511,59270.4269,NA,NA,NA,NA,NA,NA,NA,1.71911754587741,2.1903656377555,2.79079324073292,0.579913546068064,0.249253238247909,NA,40.2980748182331,32.891325050442,54.0096003757565
"Adriatic Sea",2004,169117.944865562,96309.4306,NA,156943.42452324,77648.57908,NA,NA,NA,NA,NA,NA,NA,1.94446213880301,2.49282518945302,3.19583359385794,0.50402584693766,0.287033066566868,NA,41.7144009758905,31.5961232149575,43.6535286811185
"Adriatic Sea",2005,165519.710067345,163328.7951,NA,152721.564129873,132060.44428,NA,NA,NA,NA,NA,NA,NA,2.04343510775875,2.64146254782156,3.41450744633468,0.465543427448309,0.459381224392669,NA,44.2999618223739,36.1565481358284,53.5600109039527
"Adriatic Sea",2006,170453.570731979,152026.7946,NA,157672.724383098,123288.636,NA,NA,NA,NA,NA,NA,NA,2.0683667783519,2.70023553711869,3.52513491912126,0.468985477812103,0.418286097495914,NA,43.0129031073925,39.3649486049218,46.2435022212759
"Adriatic Sea",2007,165400.868883772,190749.07772,NA,153229.984122774,151658.0718,NA,NA,NA,NA,NA,NA,NA,1.17255252856349,1.52455744064434,1.98223562118067,0.80602578433761,0.929551797511889,NA,42.1158560321234,33.0707068018426,67.2736921847793
"Adriatic Sea",2008,165884.989148082,142651.74376,NA,154492.015187073,115786.50427,NA,NA,NA,NA,NA,NA,NA,1.46773158973844,1.90822104612441,2.48090835295099,0.645852503505714,0.555396761997598,NA,42.2270366761399,43.7567089856371,66.0128463383165
"Adriatic Sea",2009,178151.95307129,194420.69407,NA,166885.879498979,156893.80711,NA,NA,NA,NA,NA,NA,NA,1.23884205811531,1.60864451771218,2.0888354309687,0.822783255477575,0.897919381973384,NA,39.178532182614,25.9450395655097,73.4403000434345
"Adriatic Sea",2010,169178.707969978,158099.45292,NA,158266.196307493,131027.2005,NA,NA,NA,NA,NA,NA,NA,1.27901606106816,1.63551026392769,2.0913684392508,0.768506190243672,0.718177894257943,NA,38.6590274259738,39.6354620099213,58.8554803695458
"Adriatic Sea",2011,182073.785406241,169357.27356,NA,166533.299960625,137648.84713,NA,NA,NA,NA,NA,NA,NA,1.9117960704384,2.45107087366704,3.14246300671663,0.551882334080713,0.513337420965352,NA,33.277167205118,33.0319294318238,29.80531359437
"Adriatic Sea",2012,177993.769302212,159119.63433,NA,168240.217985557,129712.71081,NA,NA,NA,NA,NA,NA,NA,2.69060685033587,3.41540042136531,4.33543831823897,0.387184633221768,0.346128280208722,NA,33.9625564688654,32.1208391756364,26.7566580546134
